country,year,population,gdp,energy_per_capita,energy_per_gdp,electricity_generation,renewables_electricity,fossil_electricity,carbon_intensity_elec,renewable_ratio,fossil_ratio,gdp_per_capita,energy_efficiency_score,carbon_risk_score
Eswatini,1986,724000.0,3.064158976E9,3887.165,0.918,0.0,0.0,0.0,0.0,0.0,0.0,4232.263779005525,788276.0253295139,0.0
Eswatini,2014,1095000.0,1.0912700416E10,4353.079,0.437,0.0,0.0,0.0,0.0,0.0,0.0,9965.936452968037,2506892.3435572847,0.0
Ethiopia,2002,7.0142E7,4.3955625984E10,302.609,0.483,2.068,2.048,0.02,0.0,0.9903288201160542,0.009671179883945842,626.6662767528727,1.4525551448899406E8,0.0
Ethiopia,2003,7.2171E7,4.7835451392E10,318.412,0.48,2.32,2.305,0.015,0.0,0.9935344827586208,0.00646551724137931,662.807102464979,1.5023130846827382E8,0.0
Ethiopia,2016,1.03603E8,1.84E11,777.152,0.438,12.468,12.464,0.004,0.0,0.9996791786974656,3.208213025344883E-4,1776.0103471907184,2.367619204479947E8,0.0
Europe,1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,1960,6.05406976E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,2003,7.27134016E8,0.0,34267.193,0.0,3811.589,632.549,2005.074,0.0,0.16595414668265648,0.5260467484820636,0.0,0.0,0.0
Europe (other),1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe (other),2001,0.0,0.0,0.0,0.0,63.109,27.233,479.557,0.0,0.4315232375730878,7.598868624126512,0.0,0.0,0.0
Faeroe Islands,1985,45000.0,0.0,3111.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faeroe Islands,2000,47000.0,0.0,68169.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faeroe Islands,2001,47000.0,0.0,75019.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faeroe Islands,2011,48000.0,0.0,63688.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands ,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,1981,651000.0,0.0,6942.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,2001,814000.0,0.0,9614.842,0.0,0.674,0.543,0.131,0.0,0.8056379821958457,0.1943620178041543,0.0,0.0,0.0
Fiji,2008,845000.0,0.0,6763.385,0.0,0.874,0.604,0.27,0.0,0.6910755148741419,0.30892448512585813,0.0,0.0,0.0
Fiji,2014,866000.0,0.0,10406.33,0.0,0.911,0.484,0.427,0.0,0.531284302963776,0.4687156970362239,0.0,0.0,0.0
Fiji,2019,890000.0,0.0,0.0,0.0,1.066,0.642,0.424,0.0,0.6022514071294559,0.39774859287054404,0.0,0.0,0.0
Finland,1971,4629000.0,6.8133076992E10,39893.585,2.71,0.0,0.0,0.0,0.0,0.0,0.0,14718.74637977965,1707870.500783522,0.0
Finland,2004,5242000.0,1.83E11,74557.08,2.136,85.588,25.632,37.24,241.0,0.29948123568724594,0.43510772538206294,34910.33956505151,2454495.2672502734,104.86096181707717
Finland,2009,5342000.0,2.02E11,63574.284,1.681,71.772,21.701,26.545,181.0,0.3023602519088224,0.369851752772669,37813.55297641333,3177385.3717330107,66.9431672518531
France,1904,4.0900292E7,1.74E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4254.248355977507,0.0,0.0
France,1921,3.9310488E7,1.62E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4121.037622326134,0.0,0.0
France,1969,5.0387E7,8.17E11,32749.472,2.02,0.0,0.0,0.0,0.0,0.0,0.0,16214.499771766526,2.4946967083927337E7,0.0
French Guiana,1996,142000.0,0.0,27490.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,2004,195000.0,0.0,22660.503,0.0,0.655,0.593,0.062,0.0,0.9053435114503816,0.09465648854961832,0.0,0.0,0.0
French Guiana,2006,210000.0,0.0,19801.862,0.0,0.706,0.639,0.067,0.0,0.9050991501416431,0.09490084985835695,0.0,0.0,0.0
French Guiana,2014,255000.0,0.0,18732.133,0.0,0.901,0.564,0.337,0.0,0.6259711431742507,0.37402885682574916,0.0,0.0,0.0
French Polynesia,1984,172000.0,0.0,20863.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,1988,191000.0,0.0,21770.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,1999,236000.0,0.0,13435.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,2000,241000.0,0.0,14736.605,0.0,0.389,0.116,0.273,0.0,0.2982005141388175,0.7017994858611826,0.0,0.0,0.0
Gabon,1917,360095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1923,378592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1947,462690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1960,501000.0,2.382532096E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4755.553085828344,0.0,0.0
Gabon,1963,518000.0,2.859582976E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5520.430455598455,0.0,0.0
Gabon,1975,648000.0,7.55566592E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11659.978271604938,0.0,0.0
Gabon,1985,827000.0,9.761927168E9,11180.848,0.947,0.0,0.0,0.0,0.0,0.0,0.0,11804.023177750907,873093.6301074838,0.0
Gabon,2013,1817000.0,2.4201480192E10,11437.906,0.859,2.023,0.939,1.084,0.0,0.4641621354424122,0.5358378645575878,13319.47176224546,2115901.3015144556,0.0
Gambia,1998,1238000.0,2.125555968E9,778.629,0.454,0.0,0.0,0.0,0.0,0.0,0.0,1716.9272762520193,2729870.025390783,0.0
Georgia,2015,4024000.0,5.0245545984E10,18186.651,1.457,10.605,8.369,2.236,0.0,0.7891560584629891,0.21084394153701086,12486.467689860836,2762770.6708618314,0.0
Germany,1905,5.9778544E7,2.87E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4801.053702478936,0.0,0.0
Germany,1906,6.0668248E7,2.96E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4878.993703592693,0.0,0.0
Germany,1913,6.66512E7,3.63E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5446.263533139689,0.0,0.0
Germany,1919,6.3687828E7,2.16E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3391.5428863424263,0.0,0.0
Germany,1977,7.8687E7,1.61E12,50847.811,2.485,0.0,0.0,0.0,0.0,0.0,0.0,20460.81309492038,3.166311328525037E7,0.0
Germany,1984,7.7682E7,1.65E12,53510.082,2.519,0.0,0.0,0.0,0.0,0.0,0.0,21240.441801189463,3.083531062426703E7,0.0
Germany,1988,7.8308E7,1.94E12,54810.776,2.212,549.492,21.725,355.32,0.0,0.03953651736512998,0.6466336179598612,24773.969453951064,3.5394499796901256E7,0.0
Germany,2006,8.1472E7,3.19E12,49482.713,1.264,633.6,72.5,393.7,515.0,0.11442550505050504,0.6213699494949495,39154.556166535745,6.4466958390094735E7,320.005523989899
Germany,2015,8.1787E7,3.85E12,45510.725,0.967,642.4,188.8,361.8,460.0,0.29389788293897884,0.563200498132005,47073.49578783914,8.459544426066603E7,259.0722291407223
Ghana,1940,3918228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1951,5140000.0,1.2755202048E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2481.556818677043,0.0,0.0
Ghana,1954,5569000.0,1.6047962112E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2881.6595640150836,0.0,0.0
Ghana,1971,8973000.0,2.4303265792E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708.488330770088,0.0,0.0
Ghana,1977,1.0395E7,2.2593472512E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2173.494229148629,0.0,0.0
Ghana,2004,2.1272E7,4.9089458176E10,1918.635,0.831,5.878,5.242,0.636,0.0,0.8917999319496427,0.10820006805035727,2307.7029981195938,2.558561590714232E7,0.0
Gibraltar,1980,30000.0,0.0,68443.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1919,5644705.0,9.899339776E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.7390839733876,0.0,0.0
Greece,1921,5793302.0,1.5362983936E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.852766522443,0.0,0.0
Greece,1922,5896357.0,1.5873550336E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.0945146299655,0.0,0.0
Greece,1929,6260038.0,2.0167849984E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3221.681718864965,0.0,0.0
Greece,1932,6498060.0,2.0466755584E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3149.671684164197,0.0,0.0
Greece,1940,7246365.0,2.2211280896E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3065.1617598616685,0.0,0.0
Greece,1961,8314000.0,4.0948649984E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4925.264611979793,0.0,0.0
Greece,1972,8775000.0,9.5023407104E10,17668.017,1.632,0.0,0.0,0.0,0.0,0.0,0.0,10828.878302450143,5378272.338316179,0.0
Greece,1977,9255000.0,1.08E11,24510.629,2.1,0.0,0.0,0.0,0.0,0.0,0.0,11669.36790923825,4406251.671468733,0.0
Greece,1979,9516000.0,1.17E11,21269.189,1.73,0.0,0.0,0.0,0.0,0.0,0.0,12295.081967213115,5500914.962013831,0.0
Greece,1996,1.0832E7,2.03E11,30261.64,1.615,42.557,4.384,0.0,0.0,0.10301478017717415,0.0,18740.768094534713,6708162.5450570425,0.0
Greece,2007,1.112E7,3.11E11,38311.687,1.37,62.712,4.595,58.117,880.0,0.07327146319683632,0.9267285368031636,27967.625899280574,8117627.396569616,815.5211123867839
Greece,2009,1.0959E7,3.2E11,36270.281,1.242,61.094,8.185,52.909,854.0,0.13397387632173371,0.8660261236782663,29199.744502235604,8822650.147099769,739.5863096212394
Greece,2012,1.0781E7,2.62E11,32344.188,1.331,60.771,10.151,50.62,869.0,0.16703690905201493,0.832963090947985,24302.01280029682,8100373.396296114,723.844926033799
Greenland,1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenland,1956,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenland,1962,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenland,1992,56000.0,0.0,35698.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenland,2001,56000.0,0.0,49158.48,0.0,0.388,0.158,0.23,0.0,0.4072164948453608,0.5927835051546392,0.0,0.0,0.0
Grenada,1995,100000.0,0.0,6513.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grenada,2009,106000.0,0.0,10673.451,0.0,0.195,0.0,0.195,0.0,0.0,1.0,0.0,0.0,0.0
Guadeloupe,1996,408000.0,0.0,17556.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,1997,413000.0,0.0,17758.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,1999,421000.0,0.0,17455.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,2000,422000.0,0.0,20131.888,0.0,1.273,0.126,1.147,0.0,0.09897879025923018,0.9010212097407699,0.0,0.0,0.0
Guadeloupe,2009,405000.0,0.0,22655.422,0.0,1.679,0.219,1.46,0.0,0.13043478260869565,0.8695652173913043,0.0,0.0,0.0
Guadeloupe,2015,400000.0,0.0,21278.461,0.0,1.641,0.209,1.432,0.0,0.12736136502132844,0.8726386349786714,0.0,0.0,0.0
Guam,1984,114000.0,0.0,48888.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,2015,162000.0,0.0,53427.598,0.0,1.654,0.031,1.623,0.0,0.018742442563482467,0.9812575574365175,0.0,0.0,0.0
Guatemala,1909,1522665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1945,2610718.0,4.318799872E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.2575153655048,0.0,0.0
Guatemala,1957,3850000.0,7.789680128E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.2935397402598,0.0,0.0
Guatemala,1984,8043000.0,2.619899904E10,1946.922,0.598,0.0,0.0,0.0,0.0,0.0,0.0,3257.3665348750465,1.3456624887899978E7,0.0
Guatemala,2017,1.6915E7,0.0,0.0,0.0,12.622,8.984,3.638,0.0,0.7117730945967359,0.2882269054032641,0.0,0.0,0.0
Guinea,1990,6352000.0,7.353836032E9,1002.054,0.866,0.0,0.0,0.0,0.0,0.0,0.0,1157.7197783375316,7338762.214411599,0.0
Guinea-Bissau,1994,1066000.0,1.447632E9,1236.324,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1358.0037523452158,1170916.36173042,0.0
Guinea-Bissau,1999,1177000.0,1.771250048E9,1119.73,0.744,0.0,0.0,0.0,0.0,0.0,0.0,1504.8853423959217,1581854.59709037,0.0
Guyana,1994,759000.0,0.0,5980.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,2006,746000.0,0.0,7294.524,0.0,0.669,0.045,0.624,0.0,0.06726457399103139,0.9327354260089685,0.0,0.0,0.0
Guyana,2012,755000.0,0.0,11101.658,0.0,0.904,0.019,0.885,0.0,0.021017699115044246,0.9789823008849557,0.0,0.0,0.0
Haiti,2007,9495000.0,1.6349544448E10,1076.462,0.625,0.447,0.152,0.295,0.0,0.34004474272930646,0.6599552572706935,1721.9109476566614,1.5188222573579002E7,0.0
Haiti,2018,1.1123E7,0.0,0.0,0.0,0.993,0.196,0.797,0.0,0.1973816717019134,0.8026183282980867,0.0,0.0,0.0
Honduras,1981,3793000.0,1.0997472256E10,2319.799,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2899.412669654627,4740700.489999349,0.0
Hong Kong,1978,4607000.0,6.8741668864E10,15849.124,1.062,0.0,0.0,0.0,0.0,0.0,0.0,14921.13498241806,4337253.5203838395,0.0
Hong Kong,2008,6882000.0,3.08E11,41100.461,0.918,35.712,0.001,35.711,0.0,2.8001792114695337E-5,0.9999719982078852,44754.43185120604,7493833.220021546,0.0
Hungary,1902,7217262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1904,7319467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1925,8289007.0,1.3693349888E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651.9891813337833,0.0,0.0
Hungary,1927,8436395.0,1.3695479808E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.3805799752145,0.0,0.0
Hungary,1937,9089495.0,1.9816833024E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180.1907613129224,0.0,0.0
Hungary,1969,1.0329E7,7.2162213888E10,19241.512,2.754,0.0,0.0,0.0,0.0,0.0,0.0,6986.369821667151,3750340.0921923392,0.0
Hungary,2005,1.0086E7,1.78E11,30463.137,1.726,35.755,1.87,20.052,377.0,0.05230037756957069,0.560816668997343,17648.22526274043,5843127.712027819,211.4278842119983
Iceland,1968,200000.0,2.935203072E9,41056.762,2.798,0.0,0.0,0.0,0.0,0.0,0.0,14676.01536,71491.34342352668,0.0
Iceland,1986,244000.0,7.139826176E9,76017.482,2.598,4.058,4.054,0.0,0.0,0.9990142927550518,0.0,29261.58268852459,93923.47639191731,0.0
Iceland,2003,288000.0,1.0166153216E10,117219.769,3.321,8.429,8.423,0.006,0.0,0.9992881717878752,7.118282121248072E-4,35299.14311111111,86727.29269753124,0.0
India,1912,2.55954624E8,4.15E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.3811398070309,0.0,0.0
India,1917,2.63300528E8,4.3E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.1148413040783,0.0,0.0
India,1919,2.66279184E8,4.3E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614.846468809969,0.0,0.0
India,1947,3.53099584E8,4.84E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.7181257964892,0.0,0.0
India,1948,3.57915968E8,4.91E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.8303844996376,0.0,0.0
India,1968,5.31513984E8,6.39E11,1315.776,1.094,0.0,0.0,0.0,0.0,0.0,0.0,1202.2261299525846,4.856449730045235E8,0.0
India,1997,1.000899968E9,1.67E12,3232.3,1.937,469.154,72.187,386.895,0.0,0.15386632108007178,0.8246652485111499,1668.4984048276042,5.166599634934876E8,0.0
India,2008,1.200669952E9,4.29E12,4628.165,1.295,725.458,138.327,571.9,0.0,0.19067540781134126,0.7883295793829553,3573.0052150084957,9.269332446012621E8,0.0
India,2019,1.366418048E9,0.0,6923.931,0.0,1378.174,286.385,1046.627,0.0,0.20780032129469864,0.7594302315963006,0.0,0.0,0.0
Indonesia,1929,5.271224E7,9.6165945344E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.3570249338673,0.0,0.0
Indonesia,1938,5.9994844E7,1.09E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816.8227923052855,0.0,0.0
Indonesia,1949,6.8381304E7,8.6311682048E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.211701139832,0.0,0.0
Indonesia,1972,1.21017E8,1.95E11,891.165,0.553,0.0,0.0,0.0,0.0,0.0,0.0,1611.3438607798905,2.188146976149198E8,0.0
Indonesia,1985,1.64982E8,4.23E11,2459.401,0.959,16.369,2.767,13.602,0.0,0.16903903720447186,0.8309609627955281,2563.916063570571,1.71993099132675E8,0.0
Indonesia,1989,1.78208992E8,5.03E11,3116.191,1.104,28.487,6.28,22.207,0.0,0.2204514339874329,0.7795485660125672,2822.5287307612402,1.6141500954209805E8,0.0
Indonesia,1995,1.96934E8,8.41E11,4450.235,1.042,54.121,10.506,43.612,0.0,0.19412058165961457,0.8058239869921102,4270.466247575329,1.8897878426644886E8,0.0
Indonesia,1996,1.99900992E8,9.07E11,4676.243,1.031,58.868,11.167,47.698,0.0,0.18969559013385878,0.8102534483930148,4537.246118318412,1.939591248786686E8,0.0
Indonesia,2011,2.45116E8,2.15E12,7817.879,0.891,173.609,21.888,151.721,0.0,0.12607641308918316,0.8739235869108168,8771.357234941823,2.750106518660624E8,0.0
Iran,1910,1.0600673E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran,1911,1.0663312E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran,1917,1.1327175E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran,1953,1.8369E7,4.1943273472E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.372718819751,0.0,0.0
Iran,1989,5.4822E7,2.64E11,13666.83,2.838,51.431,6.732,44.699,0.0,0.13089381890299626,0.8691061810970038,4815.584984130459,1.9316842310908966E7,0.0
Iran,1990,5.6366E7,2.91E11,14958.96,2.898,57.655,7.381,50.274,0.0,0.12802011967739138,0.8719798803226086,5162.686726040521,1.945322402092124E7,0.0
Iraq,1916,2772473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,1922,3147855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,1972,1.06E7,9.4089764864E10,4476.719,0.504,0.0,0.0,0.0,0.0,0.0,0.0,8876.392911698113,2.1017572213936143E7,0.0
Iraq,1989,1.6995E7,1.32E11,14495.113,1.866,23.86,2.6,0.0,0.0,0.10896898575020957,0.0,7766.9902912621355,9106517.486272788,0.0
Iraq,2015,3.5572E7,4.95E11,13108.326,0.942,64.751,2.578,62.173,0.0,0.03981405692576176,0.9601859430742382,13915.439109411896,3.7762258887977004E7,0.0
Iraq,2017,3.7553E7,0.0,14146.429,0.0,82.289,2.211,80.078,0.0,0.02686871878379856,0.9731312812162014,0.0,0.0,0.0
Ireland,1926,2945532.0,1.0267776E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3485.8816675561493,0.0,0.0
Ireland,1951,2913000.0,1.351079424E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4638.10306900103,0.0,0.0
Ireland,1953,2901000.0,1.5268407296E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5263.153152705963,0.0,0.0
Israel,1915,433138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1922,450925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1941,903214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1943,959752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1945,1031050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1959,1983000.0,1.390359552E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.394614220878,0.0,0.0
Israel,1970,2814000.0,3.7167108096E10,20494.132,1.552,0.0,0.0,0.0,0.0,0.0,0.0,13207.927539445629,1813548.7804997058,0.0
Israel,1972,2996000.0,4.660099072E10,20899.196,1.344,0.0,0.0,0.0,0.0,0.0,0.0,15554.402777036048,2229798.252526078,0.0
Israel,1980,3701000.0,6.199683072E10,25545.559,1.525,0.0,0.0,0.0,0.0,0.0,0.0,16751.372796541476,2426912.2754369946,0.0
Israel,1983,3904000.0,7.0905913344E10,25820.977,1.422,0.0,0.0,0.0,0.0,0.0,0.0,18162.375344262295,2746058.4990258114,0.0
Israel,1984,3969000.0,7.160225792E10,25763.353,1.428,0.0,0.0,0.0,0.0,0.0,0.0,18040.37740488788,2779229.00485818,0.0
Israel,2017,8244000.0,0.0,36555.398,0.0,63.526,1.729,61.797,0.0,0.027217202405314358,0.9727827975946856,0.0,0.0,0.0
Italy,1912,3.7082776E7,9.7778802688E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2636.771386478725,0.0,0.0
Italy,1913,3.7285296E7,1.02E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735.662873643272,0.0,0.0
Italy,1936,4.2721472E7,1.14E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2668.4473793412362,0.0,0.0
Italy,1971,5.3889E7,6.97E11,27245.876,2.107,0.0,0.0,0.0,0.0,0.0,0.0,12933.993950527936,2.5581853194956917E7,0.0
Italy,1991,5.7088E7,1.47E12,32714.188,1.27,222.041,45.539,172.168,0.0,0.20509275314018582,0.7753883291824484,25749.719730941702,4.493463203182668E7,0.0
Italy,1997,5.6904E7,1.68E12,34055.763,1.154,251.462,46.206,198.73,0.0,0.18374943331397986,0.7902983353349612,29523.40784479123,4.933085774645542E7,0.0
Italy,2005,5.8281E7,1.91E12,37480.773,1.144,295.725,48.44,247.285,397.0,0.16380082847239832,0.8361991715276016,32772.25854051921,5.095946126831482E7,331.9710710964578
Italy,2009,5.9106E7,2.06E12,33230.019,0.953,287.572,69.254,218.318,353.0,0.24082316776320367,0.7591768322367964,34852.63763408114,6.19921402994082E7,267.9894217795891
Jamaica,1986,2358000.0,9.347751936E9,8380.206,2.114,0.0,0.0,0.0,0.0,0.0,0.0,3964.271389312977,1115456.1040623584,0.0
Jamaica,2000,2655000.0,1.3980013568E10,16275.659,3.091,6.222,0.217,6.005,0.0,0.03487624558019929,0.9651237544198006,5265.541833521657,858952.2284781218,0.0
Japan,1913,5.1756636E7,9.5696543744E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.9714776671344,0.0,0.0
Japan,1923,5.8047208E7,1.4E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411.8300401287174,0.0,0.0
Japan,1948,8.0224304E7,1.82E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268.6391894406465,0.0,0.0
Japan,1953,8.687E7,2.82E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3246.2299988488544,0.0,0.0
Japan,1963,9.6389E7,6.46E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6702.009565406841,0.0,0.0
Japan,1985,1.21883E8,2.3E12,36518.713,1.935,671.953,95.573,411.238,0.0,0.14223167394148103,0.61200411338293,18870.5561891322,6.298140901077209E7,0.0
Japan,2017,1.27503E8,0.0,41155.311,0.0,992.688,208.35,772.728,0.0,0.20988467675644312,0.7784198056186837,0.0,0.0,0.0
Jordan,1998,4944000.0,1.6640722944E10,12540.255,3.726,0.0,0.0,0.0,0.0,0.0,0.0,3365.8420194174755,1326984.414910223,0.0
Kazakhstan,1986,1.5853E7,1.76E11,51308.539,4.622,85.094,4.782,80.312,0.0,0.0561966766164477,0.9438033233835523,11101.99962152274,3430228.251090915,0.0
Kazakhstan,2017,1.808E7,0.0,43896.358,0.0,97.596,11.6,85.996,0.0,0.11885733021845157,0.8811426697815483,0.0,0.0,0.0
Kenya,2007,3.8706E7,8.3736363008E10,1483.949,0.686,6.53,4.8,1.73,0.0,0.7350689127105665,0.2649310872894334,2163.394900222188,5.642805986459103E7,0.0
Kosovo,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,1969,689000.0,0.0,135880.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,1971,799000.0,0.0,95473.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,1987,1939000.0,5.8464047104E10,69736.966,2.313,18.092,0.0,0.0,0.0,0.0,0.0,30151.648841670965,838350.8841494481,0.0
Kuwait,1996,1627000.0,7.509868544E10,103669.42,2.246,25.475,0.0,0.0,0.0,0.0,0.0,46157.76609711125,724405.3785581129,0.0
Kyrgyzstan,1997,4706000.0,1.0913399808E10,13619.46,5.873,0.0,0.0,0.0,0.0,0.0,0.0,2319.0394832129195,801309.2889145386,0.0
Kyrgyzstan,2006,5124000.0,1.3055951872E10,11750.36,4.612,14.275,12.347,1.928,0.0,0.864938704028021,0.13506129597197897,2547.999975019516,1111110.7976266257,0.0
